Frame;Time;Acc1X;Acc1Y;Acc1Z;Gy1X;Gy1Y;Gy1Z;Acc2X;Acc2Y;Acc2Z;Gy2X;Gy2Y;Gy2Z;WristLX;WristLY;WristLZ;WristLRotX;WristLRotY;WristLRotZ;PalmLX;PalmLY;PalmLZ;PalmLRotX;PalmLRotY;PalmLRotZ;WristRX;WristRY;WristRZ;WristRRotX;WristRRotY;WristRRotZ;PalmRX;PalmRY;PalmRZ;PalmRRotX;PalmRRotY;PalmRRotZ
35;6,059941;-0,3867;0,0752;0,0564;-1,92;3,43;1,54;0;-0,5488;-0,4841;-10,63;1,16;-14,82;-0,2984;0,9442;0,0304;-51,4161;-30,3711;81,6614;-0,3134;0,9954;0,0673;-51,4161;-30,3711;81,6614;0,0163;0,9733;0,2728;-6,1026;-1,6387;-28,1198;0,0099;0,9767;0,3369;-6,1026;-1,6387;-28,1198
36;6,087537;-0,3843;0,0759;0,0583;-2,21;2,87;1,73;0;-0,5408;-0,5007;-12,75;13,03;-15,05;-0,2998;0,9443;0,0314;-52,0359;-30,3743;81,6512;-0,3145;0,9958;0,0678;-52,0359;-30,3743;81,6512;0,0160;0,9738;0,2713;-7,2972;-2,4591;-27,4586;0,0088;0,9784;0,3354;-7,2972;-2,4591;-27,4586
37;6,115277;-0,3853;0,0752;0,0613;-2,56;4,08;1,89;0;-0,5483;-0,4844;-14,6;27,54;-18,66;-0,2999;0,9442;0,0314;-52,3021;-30,0257;81,4034;-0,3142;0,9959;0,0677;-52,3021;-30,0257;81,4034;0,0160;0,9740;0,2706;-8,2212;-2,6773;-28,1116;0,0085;0,9797;0,3345;-8,2212;-2,6773;-28,1116
38;6,143144;-0,3877;0,0845;0,0657;-2,08;4,87;1,1;0;-0,5535;-0,4263;-16,56;30,82;-18,02;-0,2999;0,9442;0,0311;-52,2780;-29,8734;81,3317;-0,3142;0,9959;0,0675;-52,2780;-29,8734;81,3317;0,0155;0,9747;0,2688;-9,0587;-2,3704;-30,4540;0,0082;0,9814;0,3327;-9,0587;-2,3704;-30,4540
39;6,171199;-0,395;0,0718;0,0647;-2,02;0,77;0,71;0;-0,5403;-0,4207;-20,39;34,33;-16,66;-0,2998;0,9439;0,0307;-52,2626;-29,8314;81,3859;-0,3140;0,9956;0,0671;-52,2626;-29,8314;81,3859;0,0146;0,9754;0,2685;-10,0161;-0,9883;-33,4588;0,0088;0,9833;0,3325;-10,0161;-0,9883;-33,4588
40;6,198982;-0,3894;0,0842;0,0684;-1,21;0,01;0;0;-0,5242;-0,3918;-16,56;41,18;-18,9;-0,2996;0,9435;0,0305;-52,3040;-29,8167;81,4965;-0,3138;0,9953;0,0668;-52,3040;-29,8167;81,4965;0,0129;0,9765;0,2678;-10,5288;0,3620;-35,7369;0,0085;0,9851;0,3318;-10,5288;0,3620;-35,7369
41;6,226704;-0,3823;0,073;0,0725;-1,95;4,47;0,96;0;-0,5093;-0,3672;-14,45;39,86;-17,67;-0,2999;0,9437;0,0311;-52,5393;-29,7329;81,4926;-0,3139;0,9956;0,0672;-52,5393;-29,7329;81,4926;0,0112;0,9782;0,2682;-10,5652;0,9885;-36,4721;0,0074;0,9869;0,3323;-10,5652;0,9885;-36,4721
42;6,254668;-0,3733;0,0737;0,0706;-3,63;7,27;2,11;0;-0,4973;-0,3455;-12,37;35,56;-14,38;-0,3001;0,9438;0,0313;-52,6417;-29,5915;81,4888;-0,3141;0,9958;0,0674;-52,6417;-29,5915;81,4888;0,0098;0,9801;0,2673;-10,5893;1,0358;-36,5545;0,0061;0,9888;0,3314;-10,5893;1,0358;-36,5545
43;6,282331;-0,3811;0,0688;0,0632;-3,47;5,89;0,24;0;-0,5002;-0,354;-11,79;38,36;-8,1;-0,3005;0,9444;0,0322;-52,7436;-29,5049;81,2772;-0,3143;0,9965;0,0682;-52,7436;-29,5049;81,2772;0,0090;0,9816;0,2665;-10,9766;1,0489;-36,9542;0,0053;0,9908;0,3305;-10,9766;1,0489;-36,9542
44;6,310192;-0,3772;0,063;0,073;-1,81;4,96;-0,32;0;-0,4861;-0,343;-11,57;50,05;-6,94;-0,3005;0,9445;0,0322;-52,8064;-29,4711;81,2106;-0,3142;0,9966;0,0681;-52,8064;-29,4711;81,2106;0,0090;0,9819;0,2669;-11,5317;0,9040;-37,7564;0,0050;0,9918;0,3308;-11,5317;0,9040;-37,7564
45;6,338216;-0,3853;0,0693;0,0645;-1,15;2,99;-1,81;0;-0,5244;-0,2661;-13,39;63,08;2,24;-0,3003;0,9447;0,0321;-52,8139;-29,4830;81,1588;-0,3141;0,9968;0,0681;-52,8139;-29,4830;81,1588;0,0090;0,9816;0,2674;-11,4609;0,8816;-39,1189;0,0049;0,9916;0,3312;-11,4609;0,8816;-39,1189
46;6,365915;-0,3579;0,0769;0,0881;-0,95;1,68;-2,15;0;-0,4954;-0,3022;-12,25;68,18;7,14;-0,2998;0,9450;0,0320;-52,8037;-29,4723;81,0862;-0,3136;0,9971;0,0679;-52,8037;-29,4723;81,0862;0,0096;0,9807;0,2676;-10,4713;-0,0969;-51,5291;0,0039;0,9908;0,3313;-10,4713;-0,0969;-51,5291
47;6,393876;-0,3669;0,0774;0,0786;-2,18;1,24;-1,53;0;-0,4854;-0,3071;-15,68;78,18;9,46;-0,2992;0,9454;0,0319;-52,8929;-29,5045;80,8892;-0,3129;0,9975;0,0677;-52,8929;-29,5045;80,8892;0,0109;0,9780;0,2672;-8,9319;-1,0435;-60,3915;0,0040;0,9871;0,3310;-8,9319;-1,0435;-60,3915
48;6,421655;-0,3516;0,0806;0,092;-1,05;2,69;-2,9;0;-0,4905;-0,1753;-13,31;57,2;10,47;-0,2991;0,9453;0,0319;-53,3431;-29,5712;80,0473;-0,3127;0,9977;0,0675;-53,3431;-29,5712;80,0473;0,0134;0,9735;0,2639;-7,5221;-2,5320;-66,4165;0,0047;0,9817;0,3275;-7,5221;-2,5320;-66,4165
49;6,46348;-0,3691;0,0471;0,0745;0,12;4,48;0,78;0;-0,4978;-0,2073;-17,44;18,13;9,36;-0,2992;0,9456;0,0318;-53,5967;-29,8609;79,9013;-0,3129;0,9982;0,0671;-53,5967;-29,8609;79,9013;0,0155;0,9726;0,2625;-5,7374;-3,6771;-68,8499;0,0055;0,9789;0,3263;-5,7374;-3,6771;-68,8499
50;6,49132;-0,3772;0,0718;0,0762;1,78;3,7;-0,27;0;-0,4888;-0,1821;-17,65;18,46;10,17;-0,2989;0,9460;0,0313;-53,6387;-30,0627;79,9334;-0,3126;0,9986;0,0665;-53,6387;-30,0627;79,9334;0,0158;0,9722;0,2626;-5,1356;-3,9246;-69,9518;0,0055;0,9778;0,3264;-5,1356;-3,9246;-69,9518
51;6,519717;-0,3684;0,0784;0,0823;0,33;1,31;-0,59;0;-0,5415;-0,1292;-12,52;21,26;8,69;-0,2977;0,9466;0,0301;-53,6096;-29,9981;79,8193;-0,3115;0,9991;0,0653;-53,6096;-29,9981;79,8193;0,0161;0,9712;0,2630;-4,9962;-3,8317;-70,5892;0,0060;0,9767;0,3268;-4,9962;-3,8317;-70,5892
52;6,547163;-0,3767;0,0862;0,0713;1,18;5,84;-2,82;0;-0,521;-0,155;-13,21;21,03;7,64;-0,2975;0,9468;0,0294;-53,5039;-29,9298;79,8165;-0,3112;0,9993;0,0647;-53,5039;-29,9298;79,8165;0,0175;0,9688;0,2648;-5,1212;-3,4736;-71,8096;0,0077;0,9746;0,3287;-5,1212;-3,4736;-71,8096
53;6,574869;-0,3857;0,0823;0,0693;1,5;4,89;-3,4;0;-0,5112;-0,1208;-14,58;22,03;4,85;-0,2974;0,9468;0,0291;-53,4996;-29,9704;79,8593;-0,3112;0,9992;0,0643;-53,4996;-29,9704;79,8593;0,0202;0,9645;0,2676;-5,7289;-3,3944;-73,9570;0,0105;0,9712;0,3314;-5,7289;-3,3944;-73,9570
54;6,602681;-0,3889;0,0742;0,073;1,85;4,81;-4,24;0;-0,532;-0,0908;-12,08;25,39;0,52;-0,2973;0,9466;0,0288;-53,5015;-30,0270;79,8549;-0,3111;0,9991;0,0640;-53,5015;-30,0270;79,8549;0,0221;0,9614;0,2694;-6,3131;-3,3821;-76,4529;0,0125;0,9689;0,3331;-6,3131;-3,3821;-76,4529
55;6,630518;-0,3953;0,0737;0,0664;1,73;3,02;-4,72;0;-0,5234;-0,104;-12,24;26,29;-2,03;-0,2975;0,9463;0,0285;-53,4773;-30,0486;79,8911;-0,3113;0,9988;0,0638;-53,4773;-30,0486;79,8911;0,0228;0,9594;0,2715;-6,4812;-3,4756;-78,5590;0,0131;0,9674;0,3351;-6,4812;-3,4756;-78,5590
56;6,65827;-0,394;0,0776;0,0674;1,42;1,94;-4,34;0;-0,5125;-0,072;-14,8;30,15;-5,48;-0,2975;0,9466;0,0283;-53,5157;-30,0831;79,8931;-0,3113;0,9991;0,0636;-53,5157;-30,0831;79,8931;0,0232;0,9589;0,2724;-6,6926;-3,4633;-78,7643;0,0135;0,9671;0,3361;-6,6926;-3,4633;-78,7643
57;6,686313;-0,3955;0,0815;0,0642;0,7;2,4;-2,1;0;-0,5286;-0,0918;-11,83;32,68;-3,15;-0,2976;0,9469;0,0283;-53,5795;-30,1371;79,8899;-0,3114;0,9995;0,0635;-53,5795;-30,1371;79,8899;0,0234;0,9590;0,2727;-6,8184;-3,4709;-78,8060;0,0137;0,9673;0,3363;-6,8184;-3,4709;-78,8060
58;6,713914;-0,3899;0,0828;0,0652;0,4;2,53;-1,36;0;-0,512;-0,0801;-13,23;32,2;-3,18;-0,2979;0,9475;0,0277;-53,6265;-30,1079;79,8152;-0,3117;1,0001;0,0629;-53,6265;-30,1079;79,8152;0,0233;0,9593;0,2729;-7,0430;-3,4254;-78,9644;0,0137;0,9680;0,3365;-7,0430;-3,4254;-78,9644
59;6,741836;-0,3875;0,0825;0,0654;-0,51;3,19;-1,02;0;-0,5244;-0,0393;-16,18;25,08;-0,73;-0,2983;0,9479;0,0265;-53,6613;-30,0407;79,5560;-0,3121;1,0005;0,0616;-53,6613;-30,0407;79,5560;0,0226;0,9604;0,2733;-7,3033;-3,2563;-79,5582;0,0132;0,9694;0,3368;-7,3033;-3,2563;-79,5582
60;6,76983;-0,385;0,0732;0,0745;-2,08;6,24;-0,12;0;-0,541;-0,0144;-13,69;26,08;0,8;-0,2982;0,9481;0,0254;-53,6050;-29,9670;79,4539;-0,3119;1,0007;0,0606;-53,6050;-29,9670;79,4539;0,0223;0,9611;0,2741;-7,3248;-3,2181;-79,9924;0,0129;0,9701;0,3377;-7,3248;-3,2181;-79,9924
61;6,797652;-0,3872;0,0752;0,0759;-1,35;5,37;-0,86;0;-0,5288;-0,0063;-9,44;13,42;1,8;-0,2973;0,9486;0,0247;-53,3485;-29,8770;79,3307;-0,3111;1,0010;0,0600;-53,3485;-29,8770;79,3307;0,0232;0,9612;0,2746;-7,3121;-3,3152;-80,3816;0,0138;0,9702;0,3382;-7,3121;-3,3152;-80,3816
62;6,825581;-0,3999;0,0833;0,0786;0,24;1,05;-0,02;0;-0,5237;0,0117;-9,61;7,66;1,64;-0,2971;0,9490;0,0242;-52,9525;-30,2245;78,9888;-0,3112;1,0011;0,0598;-52,9525;-30,2245;78,9888;0,0243;0,9607;0,2761;-7,7545;-3,8547;-81,9164;0,0142;0,9704;0,3395;-7,7545;-3,8547;-81,9164
63;6,853332;-0,3896;0,0789;0,0789;-0,71;-1,37;0,52;0;-0,5239;0,032;-11,2;12,6;1,63;-0,2968;0,9493;0,0237;-52,7901;-30,2932;78,4805;-0,3111;1,0012;0,0595;-52,7901;-30,2932;78,4805;0,0249;0,9601;0,2776;-8,0744;-3,8938;-82,3459;0,0149;0,9702;0,3409;-8,0744;-3,8938;-82,3459
64;6,881068;-0,3804;0,083;0,0811;0,82;0,26;0,24;0;-0,5154;0,0203;-6,85;13,52;-0,8;-0,2965;0,9493;0,0237;-52,8183;-30,3347;78,2323;-0,3108;1,0012;0,0594;-52,8183;-30,3347;78,2323;0,0248;0,9600;0,2780;-8,0547;-3,8300;-82,2588;0,0148;0,9701;0,3413;-8,0547;-3,8300;-82,2588
65;6,90905;-0,3774;0,0813;0,0706;-0,76;3,58;1;0;-0,4919;0,0266;-8,65;15,83;-1,63;-0,2964;0,9495;0,0236;-52,9009;-30,4493;78,0176;-0,3107;1,0015;0,0593;-52,9009;-30,4493;78,0176;0,0247;0,9593;0,2783;-8,0499;-3,8247;-82,3261;0,0147;0,9694;0,3416;-8,0499;-3,8247;-82,3261
66;6,937088;-0,3794;0,0815;0,0747;-0,63;4,1;1,27;0;-0,5046;0,0203;-11,05;25,23;-5,53;-0,2963;0,9497;0,0234;-52,8779;-30,4803;77,8145;-0,3107;1,0017;0,0591;-52,8779;-30,4803;77,8145;0,0248;0,9587;0,2789;-8,0803;-3,8159;-82,6330;0,0148;0,9688;0,3422;-8,0803;-3,8159;-82,6330
67;6,964925;-0,3816;0,0718;0,073;0,29;0,8;0,54;0;-0,5559;0,0593;-14,63;27,02;-5,69;-0,2963;0,9497;0,0231;-52,8272;-30,0593;77,0742;-0,3105;1,0016;0,0590;-52,8272;-30,0593;77,0742;0,0248;0,9586;0,2792;-8,1872;-3,8055;-82,9453;0,0149;0,9689;0,3425;-8,1872;-3,8055;-82,9453
