Frame;Time;Acc1X;Acc1Y;Acc1Z;Gy1X;Gy1Y;Gy1Z;Acc2X;Acc2Y;Acc2Z;Gy2X;Gy2Y;Gy2Z;WristLX;WristLY;WristLZ;WristLRotX;WristLRotY;WristLRotZ;PalmLX;PalmLY;PalmLZ;PalmLRotX;PalmLRotY;PalmLRotZ;WristRX;WristRY;WristRZ;WristRRotX;WristRRotY;WristRRotZ;PalmRX;PalmRY;PalmRZ;PalmRRotX;PalmRRotY;PalmRRotZ
26;5,94475;-0,0869;-0,1062;0,0916;-4,33;-16,16;-4,73;0;0,0054;0,0046;-8,22;-1,4;-1,18;-0,3956;0,8738;-0,0550;-14,4753;3,9098;16,6045;-0,3875;0,8857;0,0085;-14,4753;3,9098;16,6045;-0,1227;0,8527;0,0254;-25,2831;-41,6647;-21,4203;-0,1659;0,8764;0,0685;-25,2831;-41,6647;-21,4203
27;5,9724;-0,0496;-0,1082;0,1052;-4,58;-17,11;-5,69;0;0,0125;0,0076;-8,21;-1,37;-1,14;-0,3866;0,8687;-0,0789;-19,8865;2,3448;18,3875;-0,3802;0,8867;-0,0166;-19,8865;2,3448;18,3875;-0,1234;0,8540;0,0256;-25,5147;-41,8929;-20,9282;-0,1668;0,8779;0,0685;-25,5147;-41,8929;-20,9282
28;6,000426;-0,0493;-0,0938;0,1182;-4,97;-16,07;-11,2;0;-0,0002;0,0054;-8,33;-1,37;-1,31;-0,3827;0,8559;-0,0982;-22,2931;2,5291;21,2041;-0,3760;0,8766;-0,0368;-22,2931;2,5291;21,2041;-0,1241;0,8544;0,0255;-25,7977;-41,8901;-19,9128;-0,1672;0,8785;0,0684;-25,7977;-41,8901;-19,9128
29;6,042138;-0,1074;-0,1528;0,0686;-5,44;-21,69;-14,73;0;0,0051;0,0039;-8,18;-1,48;-1,18;-0,3805;0,8453;-0,1413;-28,6825;6,0770;23,4405;-0,3701;0,8729;-0,0831;-28,6825;6,0770;23,4405;-0,1241;0,8542;0,0261;-25,7954;-42,2324;-19,0234;-0,1675;0,8782;0,0688;-25,7954;-42,2324;-19,0234
30;6,069868;-0,085;-0,1411;0,0703;-7,13;-22,38;-10,42;0;0,0049;0,0103;-8,29;-1,41;-1,21;-0,3787;0,8421;-0,1661;-29,5948;4,5298;26,5182;-0,3698;0,8707;-0,1081;-29,5948;4,5298;26,5182;-0,1240;0,8540;0,0261;-25,7105;-42,6513;-18,3901;-0,1677;0,8779;0,0686;-25,7105;-42,6513;-18,3901
31;6,097661;-0,0923;-0,1133;0,083;-8,45;-19,18;-8,21;0;0,0007;0,0208;-8,28;-1,24;-1,31;-0,3709;0,8497;-0,1976;-26,5124;1,3221;31,0936;-0,3651;0,8754;-0,1378;-26,5124;1,3221;31,0936;-0,1240;0,8543;0,0261;-25,1635;-42,7684;-17,6432;-0,1679;0,8776;0,0688;-25,1635;-42,7684;-17,6432
32;6,12546;-0,1094;-0,0859;0,0872;-7,95;-22,39;-7,79;0;0,0098;0,0105;-8,11;-1,38;-1,21;-0,3718;0,8529;-0,2265;-20,7784;-3,5967;30,9255;-0,3713;0,8723;-0,1640;-20,7784;-3,5967;30,9255;-0,1244;0,8546;0,0260;-24,5821;-43,1900;-16,8873;-0,1687;0,8772;0,0685;-24,5821;-43,1900;-16,8873
33;6,153424;-0,1331;-0,1064;0,0928;-7,32;-25,11;-5,89;0;0,0056;0,0068;-8,17;-1,88;-1,29;-0,3782;0,8412;-0,2396;-21,9176;-7,6615;32,2732;-0,3819;0,8620;-0,1777;-21,9176;-7,6615;32,2732;-0,1247;0,8553;0,0256;-24,2948;-43,3285;-16,8408;-0,1693;0,8776;0,0681;-24,2948;-43,3285;-16,8408
34;6,181271;-0,0486;-0,1533;0,1284;-8,27;-14,82;3,45;0;0,0112;-0,0034;-8,21;-1,64;-1,24;-0,3850;0,8191;-0,2515;-28,2125;-13,6824;33,5606;-0,3945;0,8466;-0,1930;-28,2125;-13,6824;33,5606;-0,1256;0,8573;0,0246;-23,8956;-43,5037;-16,5526;-0,1703;0,8792;0,0671;-23,8956;-43,5037;-16,5526
35;6,209565;-0,0457;-0,145;0,1382;-6,08;-6,91;3,84;0;0,0051;-0,0002;-8,06;-1,42;-1,25;-0,4035;0,7843;-0,2579;-33,2631;-16,7544;31,4253;-0,4156;0,8167;-0,2024;-33,2631;-16,7544;31,4253;-0,1274;0,8611;0,0229;-21,8609;-43,2961;-15,3417;-0,1724;0,8807;0,0662;-21,8609;-43,2961;-15,3417
36;6,237876;-0,1047;-0,1646;0,1653;-1,46;-5,04;0,48;0;0,0076;0,0032;-8,02;-1,69;-1,34;-0,4232;0,7686;-0,2719;-34,7648;-15,2284;31,6527;-0,4337;0,8024;-0,2168;-34,7648;-15,2284;31,6527;-0,1310;0,8678;0,0174;-19,1938;-43,0234;-14,7465;-0,1764;0,8844;0,0615;-19,1938;-43,0234;-14,7465
37;6,26518;-0,0955;-0,135;0,1794;-0,21;-3,16;-4,23;0;0,0054;0,0034;-8,26;-1,41;-1,18;-0,4325;0,7653;-0,2874;-35,1068;-15,5345;32,8647;-0,4432;0,7995;-0,2326;-35,1068;-15,5345;32,8647;-0,1321;0,8708;0,0149;-18,0859;-42,8804;-14,8114;-0,1776;0,8863;0,0594;-18,0859;-42,8804;-14,8114
38;6,293338;-0,0864;-0,1458;0,1948;1,49;-1,89;-2,11;0;0,0081;0,0095;-9,07;-1,22;-1,04;-0,4345;0,7761;-0,3067;-27,6898;-21,1470;38,7347;-0,4516;0,8032;-0,2495;-27,6898;-21,1470;38,7347;-0,1321;0,8709;0,0141;-18,1621;-42,9570;-14,9166;-0,1776;0,8864;0,0585;-18,1621;-42,9570;-14,9166
39;6,320926;-0,1094;-0,1274;0,1987;2,15;-5,53;1,87;0;0,0032;0,011;-8,46;-1,01;-1,28;-0,4456;0,7673;-0,3260;-19,5985;-29,0724;41,9732;-0,4718;0,7859;-0,2689;-19,5985;-29,0724;41,9732;-0,1323;0,8699;0,0129;-18,3142;-43,0044;-14,8952;-0,1779;0,8856;0,0572;-18,3142;-43,0044;-14,8952
40;6,348609;-0,1057;-0,1133;0,2112;3,38;-6,96;-0,44;0;0,0037;0,009;-8,3;-2,02;-1,17;-0,4438;0,7714;-0,3293;-22,2579;-31,4323;41,1639;-0,4720;0,7927;-0,2741;-22,2579;-31,4323;41,1639;-0,1324;0,8684;0,0119;-18,6924;-43,1880;-14,6596;-0,1780;0,8845;0,0560;-18,6924;-43,1880;-14,6596
41;6,376171;-0,0977;-0,1228;0,2097;3,85;-2,62;-1,85;0;0,0051;0,0132;-8,29;-1,18;-1,11;-0,4414;0,7817;-0,3331;-26,9816;-34,1956;40,5822;-0,4712;0,8080;-0,2808;-26,9816;-34,1956;40,5822;-0,1323;0,8684;0,0106;-19,2777;-43,3460;-14,2946;-0,1778;0,8851;0,0545;-19,2777;-43,3460;-14,2946
42;6,403871;-0,0818;-0,1223;0,2095;2,36;-3,08;6,2;0;0,0059;0,0027;-8,18;-1,32;-1,27;-0,4472;0,7825;-0,3420;-30,6895;-35,2499;39,3286;-0,4770;0,8126;-0,2918;-30,6895;-35,2499;39,3286;-0,1317;0,8694;0,0090;-19,4978;-43,5258;-14,3732;-0,1773;0,8863;0,0527;-19,4978;-43,5258;-14,3732
43;6,431979;-0,0715;-0,0869;0,208;1,75;-1,94;2,89;0;0,0081;0,0037;-8,08;-1,65;-1,22;-0,4449;0,7784;-0,3489;-32,6510;-37,5306;40,8171;-0,4760;0,8105;-0,3007;-32,6510;-37,5306;40,8171;-0,1318;0,8708;0,0069;-19,5314;-43,5064;-14,4294;-0,1775;0,8878;0,0506;-19,5314;-43,5064;-14,4294
44;6,459612;-0,0815;-0,0803;0,2031;-0,56;-3,63;-2,41;0;0,0044;0,0066;-8,23;-1,44;-1,14;-0,4420;0,7725;-0,3531;-33,4841;-41,0414;43,7613;-0,4755;0,8055;-0,3073;-33,4841;-41,0414;43,7613;-0,1317;0,8718;0,0057;-19,5904;-43,4948;-14,4662;-0,1774;0,8889;0,0494;-19,5904;-43,4948;-14,4662
45;6,488166;-0,103;-0,0747;0,1914;-2,91;-5,4;-6,11;0;0,0034;0,0022;-8,38;-1,15;-1,19;-0,4398;0,7686;-0,3520;-30,5861;-46,6268;48,0174;-0,4785;0,7990;-0,3085;-30,5861;-46,6268;48,0174;-0,1319;0,8724;0,0049;-19,6198;-43,5166;-14,4358;-0,1775;0,8895;0,0485;-19,6198;-43,5166;-14,4358
