Frame;Time;Acc1X;Acc1Y;Acc1Z;Gy1X;Gy1Y;Gy1Z;Acc2X;Acc2Y;Acc2Z;Gy2X;Gy2Y;Gy2Z;WristLX;WristLY;WristLZ;WristLRotX;WristLRotY;WristLRotZ;PalmLX;PalmLY;PalmLZ;PalmLRotX;PalmLRotY;PalmLRotZ;WristRX;WristRY;WristRZ;WristRRotX;WristRRotY;WristRRotZ;PalmRX;PalmRY;PalmRZ;PalmRRotX;PalmRRotY;PalmRRotZ
38;5,732379;0;0;0;0;0;0;0;-0,6699;-0,7397;-11,31;7,38;1,1;-0,3545;1,0642;0,0580;-51,7474;-5,0762;36,8683;-0,3533;1,1121;0,0997;-51,7474;-5,0762;36,8683;0,0118;0,9748;0,2871;-6,0200;3,6522;-19,0957;0,0117;0,9779;0,3502;-6,0200;3,6522;-19,0957
39;5,760665;0;0;0;0;0;0;0;-0,666;-0,7319;-11,8;12,74;1,13;-0,3549;1,0643;0,0580;-51,7084;-5,0495;36,7383;-0,3537;1,1123;0,0997;-51,7084;-5,0495;36,7383;0,0118;0,9750;0,2872;-6,0786;3,7940;-19,6211;0,0118;0,9782;0,3502;-6,0786;3,7940;-19,6211
40;5,788185;0;0;0;0;0;0;0;-0,6591;-0,7195;-12,33;20,04;0,91;-0,3550;1,0644;0,0576;-51,4525;-5,1617;36,8763;-0,3539;1,1122;0,0995;-51,4525;-5,1617;36,8763;0,0119;0,9750;0,2868;-5,9645;3,9913;-19,8083;0,0120;0,9780;0,3499;-5,9645;3,9913;-19,8083
41;5,815791;0;0;0;0;0;0;0;-0,6603;-0,7244;-13,31;25,6;0,63;-0,3551;1,0644;0,0576;-51,2282;-5,3698;37,0765;-0,3541;1,1120;0,0997;-51,2282;-5,3698;37,0765;0,0120;0,9747;0,2868;-5,9557;4,0913;-20,2897;0,0123;0,9777;0,3499;-5,9557;4,0913;-20,2897
42;5,843415;0;0;0;0;0;0;0;-0,654;-0,7092;-15,37;26,27;0,7;-0,3553;1,0643;0,0578;-51,2075;-5,5258;37,2416;-0,3544;1,1119;0,0999;-51,2075;-5,5258;37,2416;0,0121;0,9747;0,2867;-5,9192;4,2188;-21,2920;0,0124;0,9777;0,3498;-5,9192;4,2188;-21,2920
43;5,871174;0;0;0;0;0;0;0;-0,6701;-0,7053;-20,24;29,38;1,13;-0,3554;1,0642;0,0581;-51,3595;-5,6303;37,3993;-0,3546;1,1119;0,1001;-51,3595;-5,6303;37,3993;0,0122;0,9746;0,2869;-5,8156;4,4155;-22,4328;0,0127;0,9777;0,3500;-5,8156;4,4155;-22,4328
44;5,89899;0;0;0;0;0;0;0;-0,6411;-0,71;-19,89;42,39;0,57;-0,3554;1,0642;0,0582;-51,5024;-5,5934;37,3869;-0,3545;1,1120;0,1001;-51,5024;-5,5934;37,3869;0,0123;0,9747;0,2868;-5,5781;4,5402;-23,1304;0,0129;0,9775;0,3500;-5,5781;4,5402;-23,1304
45;5,927053;0;0;0;0;0;0;0;-0,6411;-0,71;-19,89;42,39;0,57;-0,3552;1,0642;0,0583;-51,6501;-5,4590;37,2781;-0,3543;1,1122;0,1000;-51,6501;-5,4590;37,2781;0,0124;0,9748;0,2869;-5,5060;4,6278;-23,8484;0,0130;0,9776;0,3500;-5,5060;4,6278;-23,8484
46;5,95485;0;0;0;0;0;0;0;-0,6547;-0,6697;-15,15;36,64;0,68;-0,3553;1,0641;0,0582;-51,8508;-5,4436;37,2594;-0,3543;1,1122;0,0998;-51,8508;-5,4436;37,2594;0,0125;0,9745;0,2872;-5,4544;4,3947;-24,9265;0,0128;0,9772;0,3504;-5,4544;4,3947;-24,9265
47;5,983228;0;0;0;0;0;0;0;-0,6454;-0,6526;-15,6;26,15;-0,28;-0,3552;1,0641;0,0583;-51,8603;-5,4901;37,3761;-0,3543;1,1122;0,0999;-51,8603;-5,4901;37,3761;0,0129;0,9746;0,2874;-4,9885;4,2259;-26,4963;0,0130;0,9770;0,3506;-4,9885;4,2259;-26,4963
48;6,010651;0;0;0;0;0;0;0;-0,6452;-0,6494;-16,82;16,29;-1,17;-0,3552;1,0640;0,0584;-51,7796;-5,4742;37,4701;-0,3542;1,1120;0,1000;-51,7796;-5,4742;37,4701;0,0134;0,9752;0,2875;-4,3602;3,7681;-27,1778;0,0129;0,9768;0,3508;-4,3602;3,7681;-27,1778
49;6,039393;0;0;0;0;0;0;0;-0,6498;-0,6494;-17,48;18,98;-2,06;-0,3553;1,0641;0,0585;-51,7845;-5,3860;37,2749;-0,3542;1,1121;0,1002;-51,7845;-5,3860;37,2749;0,0135;0,9756;0,2875;-4,3545;3,6872;-27,0649;0,0130;0,9772;0,3507;-4,3545;3,6872;-27,0649
50;6,066145;0;0;0;0;0;0;0;-0,6403;-0,6333;-18,16;20,5;-0,34;-0,3553;1,0641;0,0585;-51,7976;-5,1761;36,8694;-0,3542;1,1121;0,1001;-51,7976;-5,1761;36,8694;0,0135;0,9759;0,2874;-4,3358;3,5945;-26,8542;0,0129;0,9775;0,3507;-4,3358;3,5945;-26,8542
51;6,094338;0;0;0;0;0;0;0;-0,6335;-0,6365;-18,18;23,84;0,08;-0,3554;1,0641;0,0586;-51,9064;-4,9785;36,5981;-0,3541;1,1122;0,1002;-51,9064;-4,9785;36,5981;0,0136;0,9761;0,2871;-4,3420;3,7090;-26,3447;0,0132;0,9776;0,3503;-4,3420;3,7090;-26,3447
52;6,121835;0;0;0;0;0;0;0;-0,6293;-0,6077;-20,13;28,37;0,72;-0,3557;1,0640;0,0586;-51,9591;-4,8668;36,4779;-0,3543;1,1122;0,1002;-51,9591;-4,8668;36,4779;0,0138;0,9763;0,2869;-4,4041;3,7437;-26,1029;0,0134;0,9779;0,3502;-4,4041;3,7437;-26,1029
53;6,149687;0;0;0;0;0;0;0;-0,6223;-0,5923;-18,6;29,01;2,29;-0,3559;1,0640;0,0586;-51,9957;-4,8147;36,4746;-0,3545;1,1121;0,1001;-51,9957;-4,8147;36,4746;0,0142;0,9762;0,2870;-4,4007;3,7141;-26,0939;0,0137;0,9778;0,3503;-4,4007;3,7141;-26,0939
54;6,177611;0;0;0;0;0;0;0;-0,6218;-0,5945;-15,34;18,05;-0,52;-0,3561;1,0638;0,0587;-52,0031;-4,7868;36,5273;-0,3546;1,1120;0,1001;-52,0031;-4,7868;36,5273;0,0145;0,9763;0,2872;-4,3828;3,7080;-26,1754;0,0141;0,9779;0,3505;-4,3828;3,7080;-26,1754
55;6,205605;0;0;0;0;0;0;0;-0,6179;-0,5688;-15,57;13,63;0,24;-0,3562;1,0637;0,0587;-51,9592;-4,8209;36,7992;-0,3547;1,1119;0,1002;-51,9592;-4,8209;36,7992;0,0148;0,9762;0,2871;-4,3627;3,7605;-27,7924;0,0143;0,9779;0,3504;-4,3627;3,7605;-27,7924
