Time;AccX;AccY;AccZ;GyX;GyY;GyZ

23,978420,0276;0,0027;-0,011;-5,85;3,07;1,6
23,988460,0276;0,0027;-0,011;-5,85;3,07;1,6
23,997710,0278;0,0037;0,0007;-6,07;2,79;1,68
24,006960,0278;0,0037;0,0007;-6,07;2,79;1,68
24,016610,0278;0,0037;0,0007;-6,07;2,79;1,68
24,026070,0283;0;-0,0029;-6,15;3,02;1,69
24,035430,0283;0;-0,0029;-6,15;3,02;1,69
24,046340,0293;-0,0002;-0,0071;-6,1;2,9;1,63
24,055880,0293;-0,0002;-0,0071;-6,1;2,9;1,63
24,06550,0291;0,01;0,0027;-6,1;2,8;1,58
24,075280,0291;0,01;0,0027;-6,1;2,8;1,58
24,085220,0264;-0,0007;0,0063;-6;2,92;1,64
24,09570,0264;-0,0007;0,0063;-6;2,92;1,64
24,105380,03;0,0007;-0,0039;-6,04;2,96;1,58
24,114930,03;0,0007;-0,0039;-6,04;2,96;1,58
24,124150,0317;0,0017;0,0032;-6,17;2,85;1,46
24,13380,0317;0,0017;0,0032;-6,17;2,85;1,46
24,146760,0288;-0,0002;-0,0029;-6,22;2,89;1,66
24,162080,0288;-0,0002;-0,0029;-6,22;2,89;1,66
24,182790,0269;0,0051;0,0049;-6;2,84;1,62
24,196520,0269;0,0051;0,0049;-6;2,84;1,62
24,207180,0229;0,0005;-0,0066;-5,76;3,04;1,62
24,218240,0229;0,0005;-0,0066;-5,76;3,04;1,62
24,229480,0312;-0,0005;-0,0005;-6,08;2,92;1,53
24,241030,0303;0,0022;-0,0042;-6,01;2,94;1,71
24,25340,0303;0,0022;-0,0042;-6,01;2,94;1,71
24,26370,0271;0,0002;-0,0066;-6,17;3;1,45
24,273970,0271;0,0002;-0,0066;-6,17;3;1,45
24,28480,0364;0,002;-0,0029;-5,99;3;1,78
24,295040,0364;0,002;-0,0029;-5,99;3;1,78
24,30540,0225;0,0029;0,0002;-6,14;2,89;1,63
24,315610,0225;0,0029;0,0002;-6,14;2,89;1,63
24,325450,0283;0,0024;0,0034;-5,97;2,95;1,66
24,335290,0283;0,0024;0,0034;-5,97;2,95;1,66
24,345240,033;0,0022;0,0005;-6,11;3;1,66
24,354960,033;0,0022;0,0005;-6,11;3;1,66
24,364650,0283;-0,002;-0,0044;-5,97;2,89;1,47
24,374340,0283;-0,002;-0,0044;-5,97;2,89;1,47
24,383960,0271;0,0017;-0,0032;-5,83;2,82;1,64
24,395260,0271;0,0017;-0,0032;-5,83;2,82;1,64
24,405370,03;0,0056;-0,0002;-5,97;3,02;1,76
24,414960,03;0,0056;-0,0002;-5,97;3,02;1,76
24,424920,0264;0,0066;-0,0103;-6,02;2,98;1,82
24,434440,0264;0,0066;-0,0103;-6,02;2,98;1,82
24,444450,0315;0,0032;-0,0024;-6,13;3,05;1,52
24,455490,0315;0,0032;-0,0024;-6,13;3,05;1,52
24,465250,0295;0,0005;0,0002;-5,84;2,73;1,54
24,475060,0295;0,0005;0,0002;-5,84;2,73;1,54
24,48450,0227;0,0032;-0,0044;-6,19;2,6;1,6
24,495230,0227;0,0032;-0,0044;-6,19;2,6;1,6
24,505160,0227;0,0032;-0,0044;-6,19;2,6;1,6
24,514970,0288;-0,0024;0;-6,18;2,99;1,65
24,525270,0288;-0,0024;0;-6,18;2,99;1,65
24,537250,0229;0,0017;0,0059;-5,95;2,93;1,62
24,548180,0227;-0,0002;-0,0063;-6,09;3,03;1,6
24,559460,0227;-0,0002;-0,0063;-6,09;3,03;1,6
24,570660,0308;-0,0027;-0,0034;-6,11;3,15;1,51
24,582070,0308;-0,0027;-0,0034;-6,11;3,15;1,51
24,5930,0305;-0,0007;-0,0061;-5,99;2,83;1,58
24,604030,0359;0,0034;-0,0056;-6,15;2,96;1,63
24,614780,0359;0,0034;-0,0056;-6,15;2,96;1,63
24,625580,0247;-0,0017;0,0034;-6,01;2,86;1,6
24,636080,0247;-0,0017;0,0034;-6,01;2,86;1,6
24,645850,0256;-0,0015;-0,0022;-6,11;2,89;1,62
24,658110,0256;-0,0015;-0,0022;-6,11;2,89;1,62
24,668730,0249;0,0034;-0,0107;-5,96;2,91;1,69
24,680020,0339;0,0037;-0,0081;-5,9;2,77;1,56
24,690930,0339;0,0037;-0,0081;-5,9;2,77;1,56
24,701410,0256;0,0024;-0,0029;-6,13;2,94;1,75
24,711380,0256;0,0024;-0,0029;-6,13;2,94;1,75
24,720970,0283;-0,0017;-0,019;-6,07;2,85;1,57
24,730610,0283;-0,0017;-0,019;-6,07;2,85;1,57
24,740180,0283;-0,0017;-0,019;-6,07;2,85;1,57
24,75030,0261;0,0042;0,0042;-6,16;2,97;1,64
24,759910,0325;-0,0039;-0,0039;-5,92;2,89;1,64
24,769280,0325;-0,0039;-0,0039;-5,92;2,89;1,64
24,780130,0325;-0,0039;-0,0039;-5,92;2,89;1,64
24,790210,0293;-0,0054;0,0024;-6,12;2,92;1,53
24,80030,0293;-0,0054;0,0024;-6,12;2,92;1,53
24,810210,0286;0,0059;-0,0022;-6,04;2,97;1,62
24,819860,0271;0,0029;-0,0076;-6,06;2,88;1,49
24,829690,0271;0,0029;-0,0076;-6,06;2,88;1,49
24,840040,0288;-0,0044;-0,009;-6,07;2,97;1,54
24,849920,0288;-0,0044;-0,009;-6,07;2,97;1,54
24,861170,0288;-0,0044;-0,009;-6,07;2,97;1,54
24,871210,0317;0,0002;-0,0073;-6,21;2,9;1,6
24,881180,0317;0,0002;-0,0073;-6,21;2,9;1,6
24,89090,0317;-0,0012;0,0027;-5,88;3,1;1,62
24,900870,0317;-0,0012;0,0027;-5,88;3,1;1,62
24,912890,0251;0,0015;-0,0054;-5,93;2,82;1,79
24,92330,0256;-0,0037;-0,0044;-6,11;2,84;1,49
24,934840,0256;-0,0037;-0,0044;-6,11;2,84;1,49
24,946490,032;0,0042;-0,0105;-6,11;2,83;1,64
24,958280,032;0,0042;-0,0105;-6,11;2,83;1,64
24,969620,0251;-0,0005;0,0012;-5,99;2,87;1,89
24,981260,0251;-0,0005;0,0012;-5,99;2,87;1,89
24,992760,0266;-0,0017;-0,0081;-6,06;2,89;1,61
25,004970,0291;0,0054;-0,0051;-6,08;2,94;1,55
25,016880,0291;0,0054;-0,0051;-6,08;2,94;1,55
25,027030,0251;-0,0012;-0,0068;-6,09;3,14;1,6
25,036930,0251;-0,0012;-0,0068;-6,09;3,14;1,6
25,047180,0295;0,0073;-0,0068;-6,02;3,07;1,7
25,05730,0295;0,0073;-0,0068;-6,02;3,07;1,7
25,068780,0256;0,0024;-0,0017;-6,03;2,94;1,74
25,078460,0256;0,0024;-0,0017;-6,03;2,94;1,74
25,087950,0305;-0,0002;-0,0027;-6,17;2,94;1,53
25,097820,0305;-0,0002;-0,0027;-6,17;2,94;1,53
25,10770,0222;-0,0034;-0,0039;-6,07;2,79;1,62
25,117240,0222;-0,0034;-0,0039;-6,07;2,79;1,62
25,126860,0283;0,0063;-0,0059;-6,05;2,85;1,53
25,136570,0283;0,0063;-0,0059;-6,05;2,85;1,53
25,146510,0305;0,0051;-0,0032;-5,86;2,81;1,42
25,156190,0305;0,0051;-0,0032;-5,86;2,81;1,42
25,165870,0298;-0,001;-0,0002;-6,1;2,92;1,6
25,176070,0298;-0,001;-0,0002;-6,1;2,92;1,6
25,185920,0256;-0,0007;0,0012;-6,04;3,01;1,61
25,19590,0256;-0,0007;0,0012;-6,04;3,01;1,61
25,206170,0312;0,0059;-0,0024;-6,14;2,92;1,59
25,216240,0312;0,0059;-0,0024;-6,14;2,92;1,59
25,225280,0312;0,0059;-0,0024;-6,14;2,92;1,59
25,235470,0278;-0,0032;-0,0076;-6,05;2,85;1,6
25,245550,0286;-0,001;-0,0125;-5,97;2,83;1,79
25,255750,0286;-0,001;-0,0125;-5,97;2,83;1,79
25,26550,0281;0,0027;0;-6,07;2,71;1,59
25,284350,0312;-0,0012;-0,0034;-6,22;2,76;1,49
25,304560,031;-0,0032;-0,0032;-5,96;2,8;1,59
25,317370,031;-0,0032;-0,0032;-5,96;2,8;1,59
25,32910,0276;0,0037;-0,002;-6,23;2,95;1,6
25,342380,0264;0,0056;-0,0056;-6,24;2,94;1,58
25,353590,0264;0,0056;-0,0056;-6,24;2,94;1,58
25,365990,0254;-0,002;-0,002;-5,89;2,8;1,66
25,378130,0254;-0,002;-0,002;-5,89;2,8;1,66
25,390830,0286;0,0007;0;-6,17;2,85;1,53
25,403240,0286;0,0007;0;-6,17;2,85;1,53
25,415820,0266;0,0049;-0,0183;-6,12;2,92;1,58
25,426940,0303;-0,0007;0,0017;-6,1;2,85;1,56
25,437680,0303;-0,0007;0,0017;-6,1;2,85;1,56
25,448510,0303;-0,001;-0,0061;-6,03;3,03;1,54
25,459340,0291;0,0024;-0,0073;-6,15;2,95;1,64
25,469840,0291;0,0024;-0,0073;-6,15;2,95;1,64
25,481760,0291;0,0024;-0,0073;-6,15;2,95;1,64
25,492450,0261;0,0005;-0,0068;-6,04;2,85;1,56
25,502670,0217;-0,0005;-0,0044;-5,95;2,95;1,56
25,512820,0217;-0,0005;-0,0044;-5,95;2,95;1,56
25,523420,0266;-0,0037;0,0046;-6,14;2,83;1,78
25,53360,0266;-0,0037;0,0046;-6,14;2,83;1,78
25,544340,0266;-0,0037;0,0046;-6,14;2,83;1,78
25,554430,0344;0,0022;-0,0017;-6,31;2,93;1,65
25,564820,0308;0,0002;-0,0024;-6,02;2,78;1,66
25,575490,0308;0,0002;-0,0024;-6,02;2,78;1,66
25,585670,0308;0,0015;-0,0063;-5,89;2,91;1,55
25,59470,0308;0,0015;-0,0063;-5,89;2,91;1,55
25,604970,03;0,0046;-0,0103;-6,01;3,01;1,52
25,615230,03;0,0046;-0,0103;-6,01;3,01;1,52
25,625490,0249;0,002;-0,0032;-6,06;2,78;1,47
25,63510,0249;0,002;-0,0032;-6,06;2,78;1,47
25,645110,0332;0,0046;-0,0044;-6,18;2,93;1,65
25,655290,0332;0,0046;-0,0044;-6,18;2,93;1,65
25,665110,0276;-0,0037;-0,0056;-6,11;3,05;1,51
25,675250,0276;-0,0037;-0,0056;-6,11;3,05;1,51
25,687110,0244;-0,001;-0,0125;-6,17;3,02;1,64
25,698950,0244;-0,001;-0,0125;-6,17;3,02;1,64
25,710310,0208;0,0027;-0,0029;-6,1;2,93;1,53
25,722290,0225;0,0005;0,0029;-6,16;2,93;1,61
25,733920,0225;0,0005;0,0029;-6,16;2,93;1,61
25,745640,0283;0,0039;0,0056;-5,87;3,08;1,63
25,756790,0283;0,0039;0,0056;-5,87;3,08;1,63
25,769030,0266;0,0015;-0,0032;-6,06;2,94;1,48
25,781020,0215;0,0051;-0,0076;-6,02;3,01;1,7
25,793120,0215;0,0051;-0,0076;-6,02;3,01;1,7
25,804130,0305;0,002;-0,01;-6,11;2,75;1,62
25,814610,0305;0,002;-0,01;-6,11;2,75;1,62
25,825150,0249;0,0002;-0,0039;-5,89;2,87;1,63
25,835620,0249;0,0002;-0,0039;-5,89;2,87;1,63
25,846480,032;0,0044;-0,0029;-6,15;3,02;1,47
25,856890,032;0,0044;-0,0029;-6,15;3,02;1,47
25,867210,0332;-0,0002;-0,0098;-6,14;2,67;1,57
25,877160,0332;-0,0002;-0,0098;-6,14;2,67;1,57
25,888650,0359;0,0039;-0,0005;-6,15;2,75;1,68
25,899260,0359;0,0039;-0,0005;-6,15;2,75;1,68
25,909190,0278;0,001;0,001;-5,82;3,01;1,52
25,920030,0278;0,001;0,001;-5,82;3,01;1,52
25,930650,0254;0,0022;-0,0081;-6,02;2,91;1,5
25,942070,0254;0,0022;-0,0081;-6,02;2,91;1,5
25,951930,0295;0,0022;-0,0071;-6,07;3,11;1,65
25,962030,0244;0,0007;0,0076;-5,92;3;1,61
25,972240,0244;0,0007;0,0076;-5,92;3;1,61
25,983680,0278;0,0032;-0,0112;-6,02;2,95;1,73
25,993850,0278;0,0032;-0,0112;-6,02;2,95;1,73
26,004890,0278;0,0032;-0,0112;-6,02;2,95;1,73
26,015260,0278;0,0032;-0,0112;-6,02;2,95;1,73
26,025040,0249;0,0044;0,0059;-6,23;2,83;1,55
26,035040,0249;0,0044;0,0059;-6,23;2,83;1,55
26,045270,0225;0,0017;-0,0085;-6,1;2,93;1,68
26,055410,0225;0,0017;-0,0085;-6,1;2,93;1,68
26,065610,0291;-0,0007;-0,0007;-6,14;2,89;1,58
26,077230,0291;-0,0007;-0,0007;-6,14;2,89;1,58
26,089210,0293;0,0029;-0,0022;-6,1;2,87;1,56
26,102070,0317;0,0024;0,0015;-5,94;2,95;1,57
26,113340,0317;0,0024;0,0015;-5,94;2,95;1,57
26,124420,0227;-0,0076;-0,0085;-5,92;2,91;1,58
26,136710,0227;-0,0076;-0,0085;-5,92;2,91;1,58
26,147980,022;-0,0029;-0,0076;-6,05;2,73;1,6
26,159220,022;-0,0029;-0,0076;-6,05;2,73;1,6
26,171240,0271;-0,0017;0,0015;-6,09;3,13;1,65
26,181680,0264;0,0042;-0,0032;-6,2;2,88;1,73
26,192560,0264;0,0042;-0,0032;-6,2;2,88;1,73
26,20320,0249;0,0037;-0,0049;-6,03;2,96;1,61
26,213760,0249;0,0037;-0,0049;-6,03;2,96;1,61
26,224070,0249;0,0037;-0,0049;-6,03;2,96;1,61
26,235010,0312;0,0027;-0,0002;-5,86;3,02;1,69
26,245380,0312;0,0027;-0,0002;-5,86;3,02;1,69
26,25570,0293;0,0039;0,0042;-5,97;2,93;1,6
26,265960,0281;0,0002;-0,0063;-6,27;2,85;1,67
26,276250,0281;0,0002;-0,0063;-6,27;2,85;1,67
26,286120,0222;0,0007;-0,0007;-5,93;2,87;1,69
26,296260,0222;0,0007;-0,0007;-5,93;2,87;1,69
26,307590,0295;0,0039;-0,0005;-6,21;2,92;1,5
26,317930,0295;0,0039;-0,0005;-6,21;2,92;1,5
26,328460,0251;0,0034;-0,0144;-6,08;2,85;1,68
26,338710,0251;0,0034;-0,0144;-6,08;2,85;1,68
26,349240,0334;0,0076;-0,0078;-6,05;2,98;1,53
26,359920,0349;0,0002;-0,0127;-6,08;2,89;1,59
26,370330,0349;0,0002;-0,0127;-6,08;2,89;1,59
26,382680,0195;0,0012;-0,0037;-6,21;2,82;1,57
26,393270,0195;0,0012;-0,0037;-6,21;2,82;1,57
26,404080,0266;-0,0002;0;-6,08;2,91;1,7
26,414890,0266;-0,0002;0;-6,08;2,91;1,7
26,425710,0205;-0,0059;-0,0051;-6,05;2,79;1,57
26,437590,0205;-0,0059;-0,0051;-6,05;2,79;1,57
26,449110,0281;-0,001;-0,0012;-6,07;2,69;1,63
26,468740,0283;0,0037;0,0012;-6,19;2,82;1,59
26,489940,0298;-0,0005;0,0015;-5,97;2,78;1,57
26,503840,0303;-0,002;-0,0027;-5,84;2,79;1,56
26,518750,0303;-0,002;-0,0027;-5,84;2,79;1,56
26,531890,0315;0;-0,0137;-6,17;2,95;1,69
26,544660,0288;-0,0024;-0,0015;-6,08;2,75;1,73
26,556360,0288;-0,0024;-0,0015;-6,08;2,75;1,73
26,568030,0308;-0,0005;0,0042;-6,12;2,89;1,6
26,582780,0291;0,0037;-0,0042;-5,94;2,82;1,58
26,59840,0291;0,0037;-0,0042;-5,94;2,82;1,58
26,612350,0264;-0,0039;-0,0039;-6,03;2,98;1,76
26,626060,03;0,0027;-0,0044;-6,07;2,88;1,56
26,636770,03;0,0027;-0,0044;-6,07;2,88;1,56
26,647140,0315;0,0037;-0,0032;-6,01;2,83;1,65
26,658080,0315;0,0037;-0,0032;-6,01;2,83;1,65
26,668780,0325;0,0027;-0,0132;-6,13;2,78;1,5
26,679430,0325;0,0027;-0,0132;-6,13;2,78;1,5
26,689860,0371;0,0012;-0,0032;-5,82;2,79;1,65
26,700420,0305;-0,0012;-0,0168;-6;2,82;1,56
26,710890,0305;-0,0012;-0,0168;-6;2,82;1,56
26,722870,0291;0,002;0;-6,09;2,82;1,55
26,733720,0291;0,002;0;-6,09;2,82;1,55
26,745050,0293;0,0039;-0,0059;-6,01;2,82;1,61
26,756090,0293;0,0039;-0,0059;-6,01;2,82;1,61
26,767030,0264;-0,0017;0,0081;-5,92;2,7;1,69
26,777840,0264;-0,0017;0,0081;-5,92;2,7;1,69
26,788690,0227;0,0042;0,0044;-6,19;2,73;1,62
26,799440,0259;-0,0015;-0,0007;-6,19;3,06;1,64
26,810080,0259;-0,0015;-0,0007;-6,19;3,06;1,64
26,820450,0259;-0,0015;-0,0007;-6,19;3,06;1,64
26,832260,0264;0,0022;-0,0024;-6,11;2,74;1,68
26,844510,03;0,0017;-0,0107;-6,06;2,9;1,66
26,857230,03;0,0017;-0,0107;-6,06;2,9;1,66
26,868550,0264;0,0017;-0,0049;-6,24;2,88;1,66
26,880160,0264;0,0017;-0,0049;-6,24;2,88;1,66
26,892630,0247;0,0005;-0,0002;-6,01;3,04;1,5
26,905920,0212;0,0061;-0,0061;-6,02;2,89;1,57
26,922360,0212;0,0061;-0,0061;-6,02;2,89;1,57
26,93530,0305;0,0032;-0,0051;-6,08;2,83;1,66
26,947540,0315;0,0032;-0,001;-6,1;3;1,59
26,957860,0315;0,0032;-0,001;-6,1;3;1,59
26,966710,0234;0,0066;-0,0076;-6,06;2,75;1,58
26,975840,0234;0,0066;-0,0076;-6,06;2,75;1,58
26,984770,0247;0,0005;-0,0029;-6,01;2,8;1,69
26,993580,0247;0,0005;-0,0029;-6,01;2,8;1,69
27,002040,0247;0,0007;-0,002;-6,22;3,04;1,7
27,010580,0247;0,0007;-0,002;-6,22;3,04;1,7
27,019320,0247;0,0007;-0,002;-6,22;3,04;1,7
27,027630,0305;-0,0056;-0,011;-5,97;2,99;1,57
27,036060,0305;-0,0056;-0,011;-5,97;2,99;1,57
27,045370,0305;-0,0056;-0,011;-5,97;2,99;1,57
27,054240,0305;-0,0056;-0,011;-5,97;2,99;1,57
27,062820,0273;0,0042;-0,0049;-6,02;2,92;1,67
27,071090,0247;-0,001;-0,0063;-6,08;2,78;1,66
27,079520,0237;0,0044;-0,0049;-6,27;3;1,68
27,088040,0237;0,0044;-0,0049;-6,27;3;1,68
27,096180,0237;0,0044;-0,0049;-6,27;3;1,68
27,104320,0303;0;-0,0144;-5,96;2,77;1,53
27,11240,0303;0;-0,0144;-5,96;2,77;1,53
27,120060,0303;0;-0,0144;-5,96;2,77;1,53
27,127770,0251;0,0017;0,0005;-6,03;3,09;1,67
27,137320,0251;0,0017;0,0005;-6,03;3,09;1,67
27,145520,0249;-0,0015;0,0029;-6,13;2,78;1,59
27,153410,0249;-0,0015;0,0029;-6,13;2,78;1,59
27,16160,0249;-0,0015;0,0029;-6,13;2,78;1,59
27,169330,032;0,0005;0;-5,98;2,89;1,62
27,177960,032;0,0005;0;-5,98;2,89;1,62
27,186410,0244;0,0015;-0,0112;-6,06;2,86;1,52
27,195220,0244;0,0015;-0,0112;-6,06;2,86;1,52
27,20330,0244;0,0015;-0,0112;-6,06;2,86;1,52
27,213950,0293;0,0054;-0,01;-6,18;2,85;1,69
27,223470,0249;0,0078;0,0044;-6,15;2,77;1,69
27,232880,0249;0,0078;0,0044;-6,15;2,77;1,69
27,242150,0266;0,0042;-0,0093;-6,2;2,75;1,56
27,251760,0266;0,0042;-0,0093;-6,2;2,75;1,56
27,260810,03;-0,0073;0,0022;-6,04;2,93;1,62
27,269830,03;-0,0073;0,0022;-6,04;2,93;1,62
27,278950,03;-0,0073;0,0022;-6,04;2,93;1,62
27,288460,0271;0,0022;-0,0012;-6,13;2,91;1,61
27,297380,0271;0,0022;-0,0012;-6,13;2,91;1,61
27,306960,0291;-0,0015;-0,0027;-6,05;2,79;1,83
27,315970,0291;-0,0015;-0,0027;-6,05;2,79;1,83
27,324250,0317;0,0005;-0,0015;-6,13;2,98;1,39
27,332220,0317;0,0005;-0,0015;-6,13;2,98;1,39
27,342140,0291;-0,0002;-0,0032;-6,24;2,9;1,53
27,35060,0291;-0,0002;-0,0032;-6,24;2,9;1,53
27,359060,0325;0,0017;-0,0049;-6,12;2,77;1,42
27,367020,0325;0,0017;-0,0049;-6,12;2,77;1,42
27,375330,0325;0,0017;-0,0049;-6,12;2,77;1,42
27,383310,0325;0,0017;-0,0049;-6,12;2,77;1,42
27,391420,0254;-0,0029;-0,002;-6,18;2,93;1,53
27,399240,0254;-0,0029;-0,002;-6,18;2,93;1,53
27,407010,0291;0,0029;-0,0095;-6,04;2,82;1,66
27,415080,0291;0,0029;-0,0095;-6,04;2,82;1,66
27,423260,0227;-0,0007;0,0032;-6,11;2,89;1,6
27,430970,0227;-0,0007;0,0032;-6,11;2,89;1,6
27,439030,0227;-0,0007;0,0032;-6,11;2,89;1,6
27,447280,0339;0,0015;-0,012;-6,23;2,8;1,51
27,456620,0339;0,0015;-0,012;-6,23;2,8;1,51
27,464510,0315;-0,0024;-0,0022;-5,98;2,98;1,66
27,472590,0315;-0,0024;-0,0022;-5,98;2,98;1,66
27,480330,0315;-0,0024;-0,0022;-5,98;2,98;1,66
27,48810,0286;0,0083;-0,0051;-5,9;3,06;1,56
27,496070,0286;0,0083;-0,0051;-5,9;3,06;1,56
27,51210,0225;0,002;-0,0017;-6,07;3,05;1,64
27,528410,0325;0,0066;-0,0044;-6,11;3,08;1,63
27,53650,0325;0,0066;-0,0044;-6,11;3,08;1,63
27,546880,031;0,0012;-0,0017;-5,99;2,83;1,47
27,554740,031;0,0012;-0,0017;-5,99;2,83;1,47
27,564090,0273;0,0015;-0,0005;-6,05;3,02;1,65
27,57350,0273;0,0015;-0,0005;-6,05;3,02;1,65
27,582980,0256;-0,0032;-0,0039;-6,04;3,02;1,5
27,591770,0256;-0,0032;-0,0039;-6,04;3,02;1,5
27,60020,0256;-0,0032;-0,0039;-6,04;3,02;1,5
27,609480,0295;0,001;-0,0044;-6,08;2,9;1,68
27,619540,0295;0,001;-0,0044;-6,08;2,9;1,68
27,629170,0317;-0,001;-0,009;-6,15;2,88;1,68
27,638820,0317;-0,001;-0,009;-6,15;2,88;1,68
27,648270,0266;0,0042;-0,0017;-6,15;2,79;1,68
27,658370,0266;0,0042;-0,0017;-6,15;2,79;1,68
27,668510,0293;-0,0046;-0,0046;-6;2,69;1,63
27,678490,0293;-0,0046;-0,0046;-6;2,69;1,63
27,688260,0239;-0,0037;0,001;-6,02;3,03;1,56
27,697610,0239;-0,0037;0,001;-6,02;3,03;1,56
27,70660,0251;-0,0007;0,0017;-5,89;2,85;1,57
27,71540,0251;-0,0007;0,0017;-5,89;2,85;1,57
27,724090,0271;0,0073;-0,0078;-6,09;2,93;1,77
27,732970,0271;0,0073;-0,0078;-6,09;2,93;1,77
27,741380,0271;0,0073;-0,0078;-6,09;2,93;1,77
27,751680,0281;-0,0015;-0,0005;-5,99;2,79;1,63
27,76050,0281;-0,0015;-0,0005;-5,99;2,79;1,63
27,769280,0276;0,0022;0,0032;-6,02;3,02;1,6
27,777990,0276;0,0022;0,0032;-6,02;3,02;1,6
27,787170,0312;0,002;-0,0002;-6,02;2,75;1,76
27,795860,0312;0,002;-0,0002;-6,02;2,75;1,76
27,804430,0312;0,002;-0,0002;-6,02;2,75;1,76
27,813190,0312;-0,0032;-0,0002;-5,79;2,76;1,64
27,821760,0312;-0,0032;-0,0002;-5,79;2,76;1,64
27,829940,0271;0,0068;0,0061;-5,88;2,92;1,54
27,838360,0271;0,0068;0,0061;-5,88;2,92;1,54
27,84670,0271;0,0024;-0,0061;-6,02;2,96;1,63
27,855870,0271;0,0024;-0,0061;-6,02;2,96;1,63
27,863890,0271;0,0024;-0,0061;-6,02;2,96;1,63
27,872030,0264;-0,0044;-0,0034;-6,05;2,97;1,66
27,880410,0264;-0,0044;-0,0034;-6,05;2,97;1,66
27,8890,0271;-0,002;-0,0059;-5,93;2,96;1,66
27,897160,0271;-0,002;-0,0059;-5,93;2,96;1,66
27,90510,0261;0,0029;-0,0007;-6,18;2,98;1,54
27,91340,0261;0,0029;-0,0007;-6,18;2,98;1,54
27,922770,0261;0,0029;-0,0007;-6,18;2,98;1,54
27,93110,0251;-0,0044;-0,0093;-6,11;2,94;1,81
27,939410,0222;-0,0007;-0,0046;-5,98;2,89;1,63
27,947710,0222;-0,0007;-0,0046;-5,98;2,89;1,63
27,958210,0222;-0,0007;-0,0046;-5,98;2,89;1,63
27,967470,0293;0,0034;-0,0027;-6,05;2,9;1,5
27,976280,0293;0,0034;-0,0027;-6,05;2,9;1,5
27,985260,0295;0,0032;-0,012;-5,94;2,72;1,6
27,99360,0295;0,0032;-0,012;-5,94;2,72;1,6
28,00330,0271;-0,0022;-0,0073;-6,08;3,02;1,6
28,012480,0271;-0,0022;-0,0073;-6,08;3,02;1,6
28,022370,0271;-0,0022;-0,0073;-6,08;3,02;1,6
28,032020,0264;0,0063;-0,0149;-6,12;2,84;1,5
28,041550,0283;0,0012;-0,0107;-5,94;2,84;1,73
28,050850,0283;0,0012;-0,0107;-5,94;2,84;1,73
28,059160,0283;0,0012;-0,0107;-5,94;2,84;1,73
28,068440,0315;0;-0,0029;-5,98;2,95;1,6
28,077850,0315;0;-0,0029;-5,98;2,95;1,6
28,087240,0334;0,0015;-0,0078;-6,25;2,89;1,5
28,096420,0334;0,0015;-0,0078;-6,25;2,89;1,5
28,104690,0278;0,0017;-0,0103;-5,99;2,83;1,61
28,112810,0278;0,0017;-0,0103;-5,99;2,83;1,61
28,121190,0278;0,0017;-0,0103;-5,99;2,83;1,61
28,12960,0254;0,0017;0,0039;-6,11;2,88;1,51
28,137960,0254;0,0017;0,0039;-6,11;2,88;1,51
28,146250,0269;0,0012;-0,0022;-5,96;2,84;1,67
28,152980,0269;0,0012;-0,0022;-5,96;2,84;1,67
28,16260,0239;0,0024;0,002;-6,08;3,02;1,52
28,171050,0239;0,0024;0,002;-6,08;3,02;1,52
28,179610,0239;0,0024;0,002;-6,08;3,02;1,52
28,187750,0239;0,0024;0,002;-6,08;3,02;1,52
28,196080,0261;-0,0012;-0,011;-5,98;2,75;1,66
28,204070,0261;-0,0012;-0,011;-5,98;2,75;1,66
28,212570,0264;0,002;-0,0081;-6;2,82;1,53
28,220480,0264;0,002;-0,0081;-6;2,82;1,53
28,228390,0266;0,0022;0,0012;-6;2,9;1,4
28,236350,0266;0,0022;0,0012;-6;2,9;1,4
28,244310,0239;0,0005;-0,0176;-6,15;2,76;1,73
28,252340,0239;0,0005;-0,0176;-6,15;2,76;1,73
28,260290,0293;0,0066;-0,0066;-6,11;2,82;1,51
28,26830,0293;0,0066;-0,0066;-6,11;2,82;1,51
28,276470,0293;0,0066;-0,0066;-6,11;2,82;1,51
28,284450,0259;0,0017;-0,0044;-6,09;2,82;1,76
28,292370,0259;0,0017;-0,0044;-6,09;2,82;1,76
28,300240,0259;0,0017;-0,0044;-6,09;2,82;1,76
28,307990,0249;0,0002;0,001;-5,98;2,79;1,58
28,316110,0249;0,0002;0,001;-5,98;2,79;1,58
28,324040,0264;0,0027;0,0054;-6,2;2,78;1,59
28,332220,0264;0,0027;0,0054;-6,2;2,78;1,59
28,340640,033;-0,0007;-0,0063;-6,15;2,64;1,63
28,349090,033;-0,0007;-0,0063;-6,15;2,64;1,63
28,357470,033;-0,0007;-0,0063;-6,15;2,64;1,63
28,366950,0295;0,0059;0,0078;-5,98;2,94;1,59
28,376270,0295;0,0059;0,0078;-5,98;2,94;1,59
28,385270,0264;-0,0022;-0,0029;-6,11;3,05;1,75
28,394450,0264;-0,0022;-0,0029;-6,11;3,05;1,75
28,403890,0251;-0,0017;-0,001;-6,17;2,86;1,6
28,413430,0251;-0,0017;-0,001;-6,17;2,86;1,6
28,42350,0315;-0,0002;-0,0098;-5,92;2,9;1,57
28,433180,0315;-0,0002;-0,0098;-5,92;2,9;1,57
28,443520,0312;-0,0017;-0,0037;-6,28;2,84;1,55
