Frame;Time;Acc1X;Acc1Y;Acc1Z;Gy1X;Gy1Y;Gy1Z;Acc2X;Acc2Y;Acc2Z;Gy2X;Gy2Y;Gy2Z;WristLX;WristLY;WristLZ;WristLRotX;WristLRotY;WristLRotZ;PalmLX;PalmLY;PalmLZ;PalmLRotX;PalmLRotY;PalmLRotZ;WristRX;WristRY;WristRZ;WristRRotX;WristRRotY;WristRRotZ;PalmRX;PalmRY;PalmRZ;PalmRRotX;PalmRRotY;PalmRRotZ
44;6,511424;-0,0007;-0,0056;0,002;0,13;2,63;1,41;-0,0437;0,0225;-0,2583;-5,65;11,68;2,54;-0,1584;0,7536;0,1784;2,1446;3,5879;9,4899;-0,1509;0,7516;0,2418;2,1446;3,5879;9,4899;0,0140;0,9731;0,2736;9,1250;1,4935;29,2538;0,0112;0,9798;0,3374;9,1250;1,4935;29,2538
45;6,53885;-0,0063;-0,0024;-0,001;0,01;2,87;1,25;-0,0291;0,0225;-0,2773;-6,59;13,04;4,25;-0,1585;0,7539;0,1783;2,1629;3,6375;9,5145;-0,1509;0,7519;0,2417;2,1629;3,6375;9,5145;0,0153;0,9756;0,2721;9,0661;1,3464;29,7537;0,0123;0,9822;0,3360;9,0661;1,3464;29,7537
46;6,566833;0,0017;-0,0024;-0,0002;-0,14;2,7;1,12;-0,0308;0,0276;-0,2744;-7,71;13,11;1,14;-0,1585;0,7538;0,1786;2,1856;3,6628;9,4561;-0,1509;0,7519;0,2420;2,1856;3,6628;9,4561;0,0150;0,9783;0,2711;9,0356;1,3569;30,2563;0,0120;0,9848;0,3350;9,0356;1,3569;30,2563
47;6,594535;-0,0029;-0,0042;0,001;-0,08;2,66;1,08;-0,0193;0,0239;-0,272;-6,72;11,44;-1,05;-0,1586;0,7538;0,1787;2,1461;3,7840;9,0575;-0,1509;0,7517;0,2421;2,1461;3,7840;9,0575;0,0155;0,9814;0,2695;9,2517;1,4264;31,2514;0,0125;0,9882;0,3334;9,2517;1,4264;31,2514
48;6,6224;-0,0015;0;0,0005;-0,1;2,85;1,2;0,0037;0,0261;-0,2764;-5,21;10,41;-1,57;-0,1586;0,7540;0,1788;2,0290;3,9360;8,5672;-0,1508;0,7518;0,2422;2,0290;3,9360;8,5672;0,0158;0,9822;0,2688;9,6967;1,5895;33,6747;0,0128;0,9897;0,3326;9,6967;1,5895;33,6747
49;6,649936;-0,0007;-0,0012;0;0,05;2,77;1,26;0,0149;0,0332;-0,3093;-3,64;20,59;-2,55;-0,1586;0,7543;0,1789;1,8047;3,9077;8,5568;-0,1508;0,7519;0,2423;1,8047;3,9077;8,5568;0,0158;0,9822;0,2687;9,6969;1,8438;36,3575;0,0129;0,9899;0,3325;9,6969;1,8438;36,3575
50;6,678125;-0,0049;0,0015;0,0024;0,08;2,74;1,18;-0,0088;0,0264;-0,3323;-4,1;20,85;-4,33;-0,1586;0,7541;0,1790;1,9709;3,8459;9,0599;-0,1509;0,7519;0,2423;1,9709;3,8459;9,0599;0,0157;0,9822;0,2686;9,6942;1,9205;38,8796;0,0128;0,9902;0,3324;9,6942;1,9205;38,8796
51;6,70597;-0,0049;0,0015;0,0024;0,08;2,74;1,18;-0,0239;0,0242;-0,3149;-3,67;16,53;-5,31;-0,1586;0,7530;0,1793;2,8492;3,7211;9,4424;-0,1510;0,7518;0,2427;2,8492;3,7211;9,4424;0,0157;0,9816;0,2687;9,6665;1,6934;45,4343;0,0123;0,9901;0,3324;9,6665;1,6934;45,4343
52;6,733694;-0,0034;-0,0012;-0,0002;-0,18;2,82;1,27;-0,0264;0,0227;-0,3333;-2,76;12,48;-3,81;-0,1591;0,7506;0,1796;3,1730;3,8708;9,1334;-0,1513;0,7497;0,2430;3,1730;3,8708;9,1334;0,0158;0,9782;0,2689;10,4737;1,1958;49,3914;0,0117;0,9879;0,3324;10,4737;1,1958;49,3914
53;6,761579;-0,0034;-0,0012;-0,0002;-0,18;2,82;1,27;-0,0093;0,0205;-0,345;-2,85;10,52;-3,82;-0,1597;0,7497;0,1800;3,2716;3,9978;8,9857;-0,1518;0,7489;0,2433;3,2716;3,9978;8,9857;0,0160;0,9755;0,2695;11,1384;1,5773;49,2423;0,0123;0,9859;0,3329;11,1384;1,5773;49,2423
54;6,789626;-0,0027;-0,0024;-0,001;-0,02;2,66;1,24;-0,0227;0,0449;-0,3777;-6,22;11,56;-5,11;-0,1601;0,7487;0,1807;3,5124;4,0486;9,0704;-0,1522;0,7482;0,2441;3,5124;4,0486;9,0704;0,0161;0,9738;0,2700;11,8160;1,9857;49,3624;0,0129;0,9850;0,3333;11,8160;1,9857;49,3624
55;6,817302;-0,002;-0,0022;-0,001;0,06;2,65;1,1;-0,03;0,0549;-0,3618;-6,05;14,97;-5,37;-0,1600;0,7488;0,1807;3,5528;4,0649;8,9775;-0,1520;0,7483;0,2441;3,5528;4,0649;8,9775;0,0166;0,9719;0,2710;12,5711;2,3704;49,4666;0,0138;0,9839;0,3341;12,5711;2,3704;49,4666
56;6,845545;-0,0037;-0,001;-0,0024;-0,03;2,76;1,14;-0,0359;0,043;-0,3459;-5,96;17,68;-4,53;-0,1597;0,7488;0,1808;3,4683;3,9651;8,7865;-0,1518;0,7483;0,2442;3,4683;3,9651;8,7865;0,0169;0,9706;0,2711;12,8027;2,5061;49,6807;0,0142;0,9829;0,3342;12,8027;2,5061;49,6807
57;6,873162;-0,0007;-0,0024;0,0007;0,02;2,69;1,04;-0,0085;0,0469;-0,3428;-6,55;25,6;-2,6;-0,1594;0,7490;0,1810;3,3878;3,7996;8,7251;-0,1517;0,7484;0,2444;3,3878;3,7996;8,7251;0,0167;0,9700;0,2716;12,8510;2,5923;49,8135;0,0141;0,9824;0,3347;12,8510;2,5923;49,8135
58;6,900964;-0,0022;-0,0005;-0,0002;0,05;2,77;1,02;-0,0085;0,0398;-0,3477;-5,85;35,42;-1,34;-0,1594;0,7490;0,1810;3,1507;3,7347;8,5371;-0,1518;0,7481;0,2444;3,1507;3,7347;8,5371;0,0165;0,9698;0,2720;12,8654;2,7641;50,0723;0,0141;0,9822;0,3351;12,8654;2,7641;50,0723
59;6,928623;0,002;-0,0039;-0,0024;0,02;2,77;1,32;-0,0498;0,0134;-0,3481;-4,34;35,3;-0,59;-0,1595;0,7493;0,1814;2,7765;3,8320;8,7140;-0,1518;0,7479;0,2448;2,7765;3,8320;8,7140;0,0156;0,9700;0,2733;12,6045;3,0527;50,9070;0,0135;0,9823;0,3365;12,6045;3,0527;50,9070
60;6,956715;0,0005;-0,0032;0,0012;-0,12;2,66;1,07;-0,0273;0,0085;-0,3552;-3,38;28,97;0,95;-0,1598;0,7498;0,1817;2,1539;3,6990;9,0285;-0,1522;0,7478;0,2451;2,1539;3,6990;9,0285;0,0150;0,9701;0,2732;11,6596;3,9352;53,9452;0,0137;0,9816;0,3365;11,6596;3,9352;53,9452
61;6,985033;-0,0024;0,0002;0,0012;-0,19;2,69;1,18;-0,0085;-0,0029;-0,3792;-3,13;26,11;2,95;-0,1597;0,7501;0,1818;1,6815;3,6554;9,0321;-0,1522;0,7475;0,2452;1,6815;3,6554;9,0321;0,0138;0,9713;0,2729;10,7026;4,2854;56,9776;0,0129;0,9820;0,3364;10,7026;4,2854;56,9776
62;7,012361;-0,0029;0,0007;0;0,05;2,79;1,19;0,0183;-0,0063;-0,3972;-0,77;30,98;4,08;-0,1596;0,7503;0,1818;1,6144;3,5827;9,0397;-0,1522;0,7476;0,2452;1,6144;3,5827;9,0397;0,0132;0,9740;0,2711;9,6758;4,6777;58,8527;0,0127;0,9838;0,3348;9,6758;4,6777;58,8527
63;7,040255;-0,0015;-0,0046;0,0022;-0,09;2,76;1,26;0,0181;-0,0034;-0,4136;0,91;32,72;4,45;-0,1599;0,7502;0,1814;1,6319;3,5640;9,0065;-0,1525;0,7476;0,2448;1,6319;3,5640;9,0065;0,0140;0,9745;0,2712;7,9927;4,6771;62,0880;0,0135;0,9827;0,3350;7,9927;4,6771;62,0880
64;7,067956;-0,0029;-0,0002;0,0022;-0,02;2,69;1,05;0,0305;-0,0049;-0,478;-2,24;29,18;2,97;-0,1602;0,7501;0,1814;1,6144;3,6412;9,0091;-0,1527;0,7474;0,2448;1,6144;3,6412;9,0091;0,0160;0,9756;0,2705;6,8752;4,0077;68,7181;0,0147;0,9832;0,3344;6,8752;4,0077;68,7181
65;7,095809;0,001;0,0007;0,0012;-0,07;2,65;1,08;0,0635;0,0039;-0,5112;-4,87;31,34;3,27;-0,1607;0,7500;0,1814;1,5644;3,7179;9,0169;-0,1531;0,7473;0,2447;1,5644;3,7179;9,0169;0,0187;0,9766;0,2691;6,5386;2,3544;74,6245;0,0155;0,9844;0,3329;6,5386;2,3544;74,6245
66;7,124602;-0,0024;-0,0046;-0,0007;-0,24;2,61;1,29;0,0757;0,0171;-0,5271;-6,23;41,23;4,64;-0,1607;0,7501;0,1816;1,5571;3,7231;9,0075;-0,1531;0,7474;0,2449;1,5571;3,7231;9,0075;0,0216;0,9756;0,2664;7,2515;0,2890;78,6325;0,0155;0,9846;0,3298;7,2515;0,2890;78,6325
67;7,151568;-0,0022;0,0007;0,0005;-0,18;2,81;1,12;0,0527;0,0374;-0,5679;-6,58;60,05;6,54;-0,1607;0,7504;0,1816;1,5302;3,6878;9,2220;-0,1531;0,7477;0,2450;1,5302;3,6878;9,2220;0,0231;0,9756;0,2662;7,7674;1,3137;78,8672;0,0159;0,9852;0,3294;7,7674;1,3137;78,8672
68;7,179305;-0,0002;0,0017;0,0044;0,14;2,71;0,99;0,0203;0,0439;-0,5222;-6,89;53,83;3,38;-0,1605;0,7504;0,1816;1,5096;3,6449;9,2856;-0,1530;0,7477;0,2450;1,5096;3,6449;9,2856;0,0243;0,9757;0,2658;7,8722;1,5464;78,1474;0,0168;0,9853;0,3291;7,8722;1,5464;78,1474
69;7,207245;-0,0044;-0,0054;-0,001;0,08;2,76;1,08;0,0833;0,0312;-0,5146;-7,78;28,5;2,79;-0,1602;0,7506;0,1815;1,5230;3,5913;9,2802;-0,1527;0,7479;0,2450;1,5230;3,5913;9,2802;0,0255;0,9761;0,2651;7,9420;1,8717;77,3570;0,0177;0,9857;0,3282;7,9420;1,8717;77,3570
70;7,235169;-0,0005;-0,0005;0,0007;0,08;2,73;1,18;0,1016;0,0259;-0,5361;-6,98;25,98;3,29;-0,1601;0,7504;0,1815;1,5899;3,5716;9,0655;-0,1527;0,7477;0,2449;1,5899;3,5716;9,0655;0,0258;0,9772;0,2637;7,9771;2,1712;78,1403;0,0177;0,9869;0,3269;7,9771;2,1712;78,1403
