Frame;Time;Acc1X;Acc1Y;Acc1Z;Gy1X;Gy1Y;Gy1Z;Acc2X;Acc2Y;Acc2Z;Gy2X;Gy2Y;Gy2Z;WristLX;WristLY;WristLZ;WristLRotX;WristLRotY;WristLRotZ;PalmLX;PalmLY;PalmLZ;PalmLRotX;PalmLRotY;PalmLRotZ;WristRX;WristRY;WristRZ;WristRRotX;WristRRotY;WristRRotZ;PalmRX;PalmRY;PalmRZ;PalmRRotX;PalmRRotY;PalmRRotZ
32;6,192471;0;0;0;0;0;0;0;0;0;0;0;0;-0,1428;0,7150;0,0649;14,9087;41,4437;21,4120;-0,0994;0,6957;0,1072;14,9087;41,4437;21,4120;0,0659;1,0011;0,2061;-14,0046;-4,2438;8,2538;0,0594;1,0113;0,2690;-14,0046;-4,2438;8,2538
33;6,220333;0;0;0;0;0;0;0;0;0;0;0;0;-0,1431;0,7150;0,0652;14,9238;41,4536;21,4790;-0,0997;0,6957;0,1075;14,9238;41,4536;21,4790;0,0664;1,0010;0,2047;-14,2002;-4,6295;9,7501;0,0597;1,0114;0,2676;-14,2002;-4,6295;9,7501
34;6,248753;0;0;0;0;0;0;0;0;0;0;0;0;-0,1429;0,7159;0,0651;15,0178;41,4277;21,5607;-0,0996;0,6965;0,1074;15,0178;41,4277;21,5607;0,0669;1,0012;0,2029;-14,4885;-4,8499;9,8429;0,0599;1,0119;0,2657;-14,4885;-4,8499;9,8429
35;6,276344;0;0;0;0;0;0;0;0;0;0;0;0;-0,1425;0,7173;0,0651;15,2760;41,4525;21,5688;-0,0992;0,6977;0,1073;15,2760;41,4525;21,5688;0,0670;1,0012;0,2023;-14,7008;-5,1070;9,9613;0,0598;1,0122;0,2650;-14,7008;-5,1070;9,9613
36;6,303684;0;0;0;0;0;0;0;0;0;0;0;0;-0,1420;0,7179;0,0652;15,6003;41,5553;21,5070;-0,0988;0,6979;0,1073;15,6003;41,5553;21,5070;0,0672;1,0011;0,2020;-15,1623;-5,5721;10,4015;0,0595;1,0126;0,2646;-15,1623;-5,5721;10,4015
37;6,333031;0;0;0;0;0;0;0;0;0;0;0;0;-0,1419;0,7179;0,0650;15,5628;41,5497;21,5180;-0,0986;0,6979;0,1071;15,5628;41,5497;21,5180;0,0675;1,0015;0,1999;-15,4578;-5,9261;10,7149;0,0594;1,0133;0,2624;-15,4578;-5,9261;10,7149
38;6,359543;0;0;0;0;0;0;0;0;0;0;0;0;-0,1421;0,7177;0,0648;15,5040;41,5545;21,5764;-0,0988;0,6978;0,1069;15,5040;41,5545;21,5764;0,0674;1,0021;0,1985;-15,5017;-5,9698;10,7444;0,0592;1,0140;0,2609;-15,5017;-5,9698;10,7444
39;6,387577;0;0;0;0;0;0;0;0;0;0;0;0;-0,1422;0,7177;0,0647;15,4533;41,5432;21,6234;-0,0989;0,6978;0,1067;15,4533;41,5432;21,6234;0,0671;1,0028;0,1977;-15,5454;-6,0158;10,7123;0,0590;1,0146;0,2601;-15,5454;-6,0158;10,7123
40;6,415421;0;0;0;0;0;0;0;0;0;0;0;0;-0,1421;0,7176;0,0647;15,4494;41,5261;21,6453;-0,0988;0,6978;0,1068;15,4494;41,5261;21,6453;0,0671;1,0033;0,1957;-15,5703;-6,0555;10,6398;0,0589;1,0152;0,2581;-15,5703;-6,0555;10,6398
41;6,443233;0;0;0;0;0;0;0;0;0;0;0;0;-0,1418;0,7173;0,0648;15,5172;41,4854;21,6000;-0,0985;0,6974;0,1069;15,5172;41,4854;21,6000;0,0671;1,0043;0,1961;-15,5038;-6,1253;10,6992;0,0588;1,0161;0,2585;-15,5038;-6,1253;10,6992
42;6,471027;0;0;0;0;0;0;0;0;0;0;0;0;-0,1415;0,7169;0,0651;15,6174;41,3974;21,5522;-0,0983;0,6968;0,1072;15,6174;41,3974;21,5522;0,0673;1,0048;0,1966;-15,4671;-6,2459;10,8233;0,0588;1,0166;0,2590;-15,4671;-6,2459;10,8233
43;6,499165;0;0;0;0;0;0;0;0;0;0;0;0;-0,1416;0,7168;0,0652;15,6572;41,4237;21,5140;-0,0984;0,6968;0,1073;15,6572;41,4237;21,5140;0,0671;1,0055;0,1972;-15,3624;-6,3724;11,0768;0,0586;1,0172;0,2596;-15,3624;-6,3724;11,0768
