Frame;Time;Acc1X;Acc1Y;Acc1Z;Gy1X;Gy1Y;Gy1Z;Acc2X;Acc2Y;Acc2Z;Gy2X;Gy2Y;Gy2Z;WristLX;WristLY;WristLZ;WristLRotX;WristLRotY;WristLRotZ;PalmLX;PalmLY;PalmLZ;PalmLRotX;PalmLRotY;PalmLRotZ;WristRX;WristRY;WristRZ;WristRRotX;WristRRotY;WristRRotZ;PalmRX;PalmRY;PalmRZ;PalmRRotX;PalmRRotY;PalmRRotZ
26;6,138111;-0,0034;0,001;0,0007;-0,11;2,5;1,02;0,064;-0,0034;0,0671;-9,95;-18,89;-5,24;-0,1356;0,7498;0,1259;0,9704;9,3730;13,8247;-0,1215;0,7439;0,1898;0,9704;9,3730;13,8247;0,0138;0,9687;0,2736;4,8713;1,2551;8,7491;0,0092;0,9694;0,3390;4,8713;1,2551;8,7491
27;6,166136;-0,0024;0,0015;-0,0005;0,04;2,77;1,24;0,082;-0,0107;0,0564;-9,24;-21,95;-2,63;-0,1357;0,7498;0,1262;1,0288;9,3450;13,9963;-0,1216;0,7439;0,1901;1,0288;9,3450;13,9963;0,0131;0,9706;0,2729;4,8622;1,0000;9,7587;0,0087;0,9714;0,3384;4,8622;1,0000;9,7587
28;6,193829;-0,001;0;0;0,06;2,63;1,02;0,0676;0,0029;0,0486;-7,71;-19,09;-3,08;-0,1358;0,7497;0,1263;1,0538;9,3734;14,0642;-0,1217;0,7438;0,1902;1,0538;9,3734;14,0642;0,0127;0,9711;0,2728;5,5879;0,5147;12,1657;0,0086;0,9728;0,3383;5,5879;0,5147;12,1657
29;6,221849;-0,0044;-0,0056;0,0029;-0,05;2,72;1,05;0,0854;0,0061;0,0598;-7,44;-17,02;-4,82;-0,1358;0,7498;0,1264;1,0910;9,3855;14,0541;-0,1217;0,7439;0,1903;1,0910;9,3855;14,0541;0,0124;0,9709;0,2725;6,6057;0,1940;17,1082;0,0084;0,9740;0,3380;6,6057;0,1940;17,1082
30;6,249868;-0,0024;-0,0044;0,0007;-0,07;2,74;1,24;0,0981;-0,009;0,0618;-6,27;-14,1;-3,78;-0,1356;0,7502;0,1264;1,1240;9,3845;14,0321;-0,1215;0,7442;0,1903;1,1240;9,3845;14,0321;0,0123;0,9708;0,2716;6,7904;0,0541;18,8674;0,0085;0,9742;0,3371;6,7904;0,0541;18,8674
31;6,27735;-0,0034;0;0,0017;0,04;2,81;1,2;0,0959;-0,002;0,0776;-6,41;-16,97;-4,6;-0,1355;0,7500;0,1264;1,1191;9,3206;14,0635;-0,1215;0,7440;0,1903;1,1191;9,3206;14,0635;0,0122;0,9707;0,2715;6,7292;0,1220;19,1254;0,0081;0,9740;0,3370;6,7292;0,1220;19,1254
32;6,305344;-0,0039;0;-0,001;0,09;2,74;0,99;0,0776;-0,0168;0,0837;-6,77;-23,93;-4,99;-0,1356;0,7500;0,1262;1,0168;9,3277;14,1450;-0,1216;0,7441;0,1901;1,0168;9,3277;14,1450;0,0120;0,9708;0,2716;6,5604;0,2100;19,0603;0,0078;0,9739;0,3370;6,5604;0,2100;19,0603
33;6,333055;-0,002;0;0,0007;-0,15;2,67;1,22;0,1211;-0,0173;0,0757;-7,01;-33,91;-7,47;-0,1357;0,7503;0,1261;0,9504;9,3285;14,2066;-0,1216;0,7445;0,1900;0,9504;9,3285;14,2066;0,0120;0,9709;0,2715;6,2665;0,4261;19,2264;0,0076;0,9737;0,3370;6,2665;0,4261;19,2264
34;6,361155;-0,002;0;0,0007;-0,15;2,67;1,22;0,1211;-0,0173;0,0757;-7,01;-33,91;-7,47;-0,1360;0,7513;0,1254;0,9419;9,3722;14,2304;-0,1219;0,7456;0,1893;0,9419;9,3722;14,2304;0,0121;0,9707;0,2720;5,9554;0,7216;19,9366;0,0073;0,9732;0,3374;5,9554;0,7216;19,9366
35;6,38867;-0,0012;0,0051;0,0022;-0,08;2,52;1,08;0,1523;-0,0007;0,1101;-6,31;-37,27;-10,55;-0,1360;0,7516;0,1251;1,0632;9,4628;14,1906;-0,1218;0,7457;0,1890;1,0632;9,4628;14,1906;0,0119;0,9709;0,2726;5,4507;0,6904;21,5552;0,0070;0,9729;0,3381;5,4507;0,6904;21,5552
